date,area_type,area_name,daily_cases,cum_cases,new_deaths_28days,cum_deaths_28days,new_deaths_60days,cum_deaths_60days,new_first_episode,cum_first_episode,new_reinfections,cum_reinfections,new_virus_test,cum_virus_test,new_pcr_test,cum_pcr_test,new_lfd_test,cum_lfd_test,test_roll_pos_pct,test_roll_people,new_first_dose,cum_first_dose,new_second_dose,cum_second_dose,new_third_dose,cum_third_dose,new_admissions,cum_admissions,hospital_cases,ventilator_beds,trans_rate_min,trans_rate_max,trans_growth_min,trans_growth_max
2023-10-29,nation,England,847.0,20993469.0,,,,,526.0,19365513.0,321.0,1627956.0,6088.0,544312692.0,6088.0,223142246.0,0.0,321170446.0,12.1,29601.0,,43786439.0,,41773077.0,408.0,33219778.0,363.0,1088890.0,3647.0,,,,,
2023-10-28,nation,England,737.0,20992622.0,,,,,470.0,19364987.0,267.0,1627635.0,5757.0,544306604.0,5757.0,223136158.0,0.0,321170446.0,12.1,29325.0,,43786439.0,,41773077.0,2259.0,33219370.0,320.0,1088527.0,3610.0,,,,,
2023-10-27,nation,England,932.0,20991885.0,,,,,595.0,19364517.0,337.0,1627368.0,7879.0,544300847.0,7879.0,223130401.0,0.0,321170446.0,12.3,29207.0,,43786439.0,,41773077.0,1870.0,33217111.0,350.0,1088207.0,3622.0,,,,,
2023-10-26,nation,England,1013.0,20990953.0,,,,,663.0,19363922.0,350.0,1627031.0,7351.0,544292968.0,7351.0,223122522.0,0.0,321170446.0,12.5,29161.0,,43786439.0,,41773077.0,1884.0,33215241.0,446.0,1087857.0,3725.0,,,,,
2023-10-25,nation,England,1021.0,20989940.0,,,,,639.0,19363259.0,382.0,1626681.0,7441.0,544285617.0,7441.0,223115171.0,0.0,321170446.0,12.6,29277.0,,43786439.0,,41773077.0,1924.0,33213357.0,428.0,1087411.0,3755.0,,,,,
2023-10-24,nation,England,1151.0,20988919.0,,,,,698.0,19362620.0,453.0,1626299.0,7943.0,544278176.0,7943.0,223107730.0,0.0,321170446.0,12.8,29528.0,,43786439.0,,41773077.0,1891.0,33211433.0,500.0,1086983.0,3809.0,,,,,
2023-10-23,nation,England,1175.0,20987768.0,,,,,742.0,19361922.0,433.0,1625846.0,6478.0,544270233.0,6478.0,223099787.0,0.0,321170446.0,12.8,29784.0,,43786439.0,,41773077.0,1991.0,33209542.0,459.0,1086483.0,3839.0,,,,,
2023-10-22,nation,England,988.0,20986593.0,,,,,621.0,19361180.0,367.0,1625413.0,3300.0,544263755.0,3300.0,223093309.0,0.0,321170446.0,12.7,30050.0,,43786439.0,,41773077.0,677.0,33207551.0,518.0,1086024.0,3786.0,,,,,
2023-10-21,nation,England,868.0,20985605.0,,,,,551.0,19360559.0,317.0,1625046.0,4414.0,544260455.0,4414.0,223090009.0,0.0,321170446.0,12.8,30012.0,,43786439.0,,41773077.0,3301.0,33206874.0,361.0,1085506.0,3794.0,,,,,
2023-10-20,nation,England,1145.0,20984737.0,,,,,714.0,19360008.0,431.0,1624729.0,6066.0,544256041.0,6066.0,223085595.0,0.0,321170446.0,12.9,29805.0,,43786439.0,,41773077.0,2221.0,33203573.0,416.0,1085145.0,3779.0,,,,,
2023-10-19,nation,England,1320.0,20983592.0,,,,,795.0,19359294.0,525.0,1624298.0,6839.0,544249975.0,6839.0,223079529.0,0.0,321170446.0,13.0,29687.0,,43786439.0,,41773077.0,2415.0,33201352.0,507.0,1084729.0,3923.0,,,,,
2023-10-18,nation,England,1395.0,20982272.0,,,,,851.0,19358499.0,544.0,1623773.0,7544.0,544243136.0,7544.0,223072690.0,0.0,321170446.0,13.2,29539.0,,43786439.0,,41773077.0,2343.0,33198937.0,549.0,1084222.0,3960.0,,,,,
2023-10-17,nation,England,1411.0,20980877.0,,,,,838.0,19357648.0,573.0,1623229.0,7685.0,544235592.0,7685.0,223065146.0,0.0,321170446.0,13.6,29519.0,,43786439.0,,41773077.0,2406.0,33196594.0,550.0,1083673.0,4152.0,,,,,
2023-10-16,nation,England,1445.0,20979466.0,,,,,869.0,19356810.0,576.0,1622656.0,7393.0,544227907.0,7393.0,223057461.0,0.0,321170446.0,14.2,29393.0,,43786439.0,,41773077.0,2155.0,33194188.0,450.0,1083123.0,4205.0,,,,,
